[2017-10-06 12:48:07] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/CacheController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:22:56] A Error Code: 0, Message:您可能还未登录或已超时!!但是您访问的地址被要求登录，请先登录, In Line :118, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 18:29:45] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 18:29:45] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 18:30:56] A Error Code: 0, Message:unknown device on the request, In Line :46, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 18:30:56] A Error Code: 404, Message:404 not found, In Line :79, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 18:31:17] A Error Code: 0, Message:unknown device on the request, In Line :46, At File:/data/web/restful/vendor/yoc/base/Controller.php
[2017-10-06 18:31:17] A Error Code: 404, Message:404 not found, In Line :79, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 18:31:17] A Error Code: 404, Message:404 not found, In Line :79, At File:/data/web/restful/vendor/yoc/base/Server.php
{"errorInfo":"Get Unknown Method statusCode"}
{"errorInfo":"Get Unknown Method statusCode"}
{"errorInfo":"Get Unknown Method statusCode"}
{"errorInfo":"Get Unknown Method statusCode"}
{"errorInfo":"Get Unknown Method statusCode"}
{"errorInfo":"Get Unknown Method statusCode"}
{"errorInfo":"Get Unknown Method statusCode"}
{"errorInfo":"Get Unknown Method statusCode"}
[2017-10-06 18:32:41] A Error Code: 404, Message:404 not found, In Line :79, At File:/data/web/restful/vendor/yoc/base/Server.php
{"errorInfo":"Get Unknown Method statusCode"}
[2017-10-06 18:33:09] A Error Code: 404, Message:404 not found, In Line :79, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 18:34:49] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 18:39:05] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 18:39:05] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 18:43:55] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Echo.phpController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 18:45:16] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 18:57:11] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 18:57:11] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:00:27] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:02:11] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:02:11] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:03:58] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:03:58] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:04:05] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:05] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:06] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:06] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:07] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:07] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:08] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:08] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:09] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:09] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:10] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:10] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:11] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:11] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:12] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:12] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:13] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:13] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:14] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:04:14] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:06:38] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:06:38] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:09:38] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:10:36] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:13:09] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:16:41] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/ShowcaseController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:16:41] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Struts2ShowcaseController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:16:41] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/IntegrationController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:16:43] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/MasterStatusController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:21:33] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:21:33] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:21:35] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:21:39] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:21:42] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:21:45] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:21:45] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:21:46] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:21:48] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:21:48] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:21:56] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:22:01] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:22:04] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:22:08] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:22:12] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:22:13] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:23:06] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/WpJsonController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:25:12] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/RsStatusController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:28:11] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/GangliaController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:29:44] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Index.phpController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:33:21] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/JobsController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:34:29] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/EqutglorknxyController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:35:50] A Error Code: 0, Message:unknown device on the request, In Line :41, At File:/data/web/restful/app/components/ActiveController.php
[2017-10-06 19:36:06] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 19:41:25] A Error Code: 0, Message:数据不存在, In Line :117, At File:/data/web/restful/app/controller/MessageController.php
[2017-10-06 19:42:07] A Error Code: 0, Message:数据不存在, In Line :117, At File:/data/web/restful/app/controller/MessageController.php
[2017-10-06 19:46:56] A Error Code: 0, Message:数据不存在, In Line :117, At File:/data/web/restful/app/controller/MessageController.php
[2017-10-06 19:48:40] A Error Code: 0, Message:数据不存在, In Line :117, At File:/data/web/restful/app/controller/MessageController.php
[2017-10-06 19:49:18] A Error Code: 0, Message:数据不存在, In Line :117, At File:/data/web/restful/app/controller/MessageController.php
[2017-10-06 19:49:48] A Error Code: 0, Message:数据不存在, In Line :117, At File:/data/web/restful/app/controller/MessageController.php
[2017-10-06 19:54:21] A Error Code: 0, Message:数据不存在, In Line :117, At File:/data/web/restful/app/controller/MessageController.php
[2017-10-06 20:01:22] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/HwiController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 20:02:00] A Error Code: 0, Message:数据不存在, In Line :117, At File:/data/web/restful/app/controller/MessageController.php
[2017-10-06 20:02:19] A Error Code: 0, Message:数据不存在, In Line :117, At File:/data/web/restful/app/controller/MessageController.php
[2017-10-06 20:13:48] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Dfshealth.htmlController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 20:18:11] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Struts2ShowcaseController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 20:21:34] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Clusters.jsfController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 20:22:09] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/InfoController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 20:28:21] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/JenkinsController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 20:28:32] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/ZabbixController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 20:28:37] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/SolrController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 20:28:48] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/AboutController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 20:28:51] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/WarningController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 20:28:54] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PleasereadthisController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 20:31:22] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Please_readController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 20:40:11] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Dfshealth.jspController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 20:45:41] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/HadoopController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:07] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:07] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:08] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:08] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:09] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:09] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:10] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:10] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:11] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:11] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:12] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:12] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:13] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:13] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:14] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:14] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
